time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-08T01:01:14.884Z,61.5505,-150.8326,50.3,1.9,ml,,,,0.32,ak,ak20334943,2018-11-08T01:05:35.227Z,"46km W of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-11-08T01:00:18.350Z,35.988,-120.117,17.69,1.76,md,40,158,0.07312,0.11,nc,nc73108216,2018-11-08T04:20:03.412Z,"2km SSE of Avenal, CA",earthquake,0.34,0.79,0.225,18,reviewed,nc,nc
2018-11-08T00:59:25.060Z,63.0955,-151.5264,16,1.1,ml,,,,0.52,ak,ak20334941,2018-11-08T01:03:53.365Z,"112km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-08T00:57:06.040Z,35.9875,-120.1201667,17.67,2.33,md,44,156,0.07387,0.13,nc,nc73108211,2018-11-08T04:35:02.492Z,"2km SSE of Avenal, CA",earthquake,0.26,0.65,0.356,29,reviewed,nc,nc
2018-11-08T00:56:32.270Z,-23.5313,179.5391,542.31,4.5,mb,,91,5.923,0.81,us,us1000hp3e,2018-11-08T01:18:15.040Z,"South of the Fiji Islands",earthquake,9.4,6.4,0.062,78,reviewed,us,us
2018-11-08T00:56:29.830Z,19.2189999,-155.4088287,32.31,1.84,md,37,159,0.02129,0.11,hv,hv70678391,2018-11-08T00:59:50.480Z,"7km ENE of Pahala, Hawaii",earthquake,0.68,0.8,0.02,3,automatic,hv,hv
2018-11-08T00:56:08.554Z,63.1542,-150.8164,112.8,1.8,ml,,,,0.7,ak,ak20334938,2018-11-08T01:00:39.663Z,"97km WSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-11-08T00:43:58.956Z,60.506,-150.7107,6,2,ml,,,,0.72,ak,ak20334928,2018-11-08T00:46:50.974Z,"4km SE of Sterling, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-08T00:41:49.770Z,38.8375015,-122.7845001,1.01,1.96,md,25,80,0.004653,0.04,nc,nc73108206,2018-11-08T01:05:03.896Z,"6km WNW of Cobb, CA",earthquake,0.16,0.28,0.07,7,automatic,nc,nc
2018-11-08T00:39:07.600Z,46.414,-122.377333333333,-1.09,1.36,ml,10,203,,0.2,uw,uw61503047,2018-11-08T01:22:32.770Z,"17km SSW of Morton, Washington",explosion,0.93,31.61,0.232835151863121,7,reviewed,uw,uw
2018-11-08T00:31:21.560Z,64.4559,-149.3994,12.8,1.6,ml,,,,0.73,ak,ak20334921,2018-11-08T00:37:31.692Z,"19km SW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-08T00:14:39.514Z,58.2295,-153.0053,43.2,2.6,ml,,,,0.54,ak,ak20334904,2018-11-08T02:27:10.040Z,"56km NNW of Kodiak Station, Alaska",earthquake,,2,,,automatic,ak,ak
2018-11-08T00:13:52.200Z,44.3003333333333,-120.917833333333,-1.4,1.98,ml,15,92,,0.21,uw,uw61503032,2018-11-08T22:45:20.750Z,"6km W of Prineville, Oregon",explosion,0.68,31.61,0.0817958484710453,13,reviewed,uw,uw
2018-11-08T00:06:50.987Z,63.9487,-148.6857,13.3,1.8,ml,,,,0.67,ak,ak20334900,2018-11-08T00:10:57.140Z,"17km NE of Healy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-08T00:02:24.660Z,19.2296667,-155.4151667,32.72,1.75,md,46,138,0.01842,0.12,hv,hv70678336,2018-11-08T01:28:19.030Z,"7km ENE of Pahala, Hawaii",earthquake,0.52,0.69,0.107,20,reviewed,hv,hv
2018-11-07T23:52:11.580Z,36.3031667,-89.5258333,7.33,1.27,md,7,120,0.03928,0.1,nm,nm60218067,2018-11-08T14:00:19.890Z,"5km NW of Ridgely, Tennessee",earthquake,0.55,0.75,0.08,6,reviewed,nm,nm
2018-11-07T23:50:20.670Z,18.6423,-65.0591,22,2.46,md,4,340,0.9348,0.29,pr,pr2018311006,2018-11-08T05:18:34.110Z,"35km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.68,24.91,0.31,4,reviewed,pr,pr
2018-11-07T23:41:57.560Z,17.8886,-66.9448,14,2.01,md,4,246,0.1281,0.24,pr,pr2018311007,2018-11-08T05:19:24.302Z,"9km SSW of Guanica, Puerto Rico",earthquake,1.61,2.36,0.09,3,reviewed,pr,pr
2018-11-07T23:41:48.880Z,34.6366667,-117.3026667,-0.92,1.05,ml,24,50,0.07902,0.23,ci,ci38353616,2018-11-08T00:44:53.717Z,"11km N of Victorville, CA",quarry blast,0.45,31.61,0.112,15,reviewed,ci,ci
2018-11-07T23:37:16.720Z,33.2293333,-116.7361667,11.48,1.07,ml,41,62,0.02006,0.15,ci,ci38353608,2018-11-08T00:40:51.691Z,"3km ESE of Lake Henshaw, CA",earthquake,0.18,0.49,0.137,22,reviewed,ci,ci
2018-11-07T23:11:53.260Z,56.1373,-149.3119,19.99,3.7,ml,,154,2.448,0.58,us,us1000hp1x,2018-11-08T00:35:19.010Z,"263km SE of Kodiak, Alaska",earthquake,9.8,8.5,0.067,29,reviewed,us,us
2018-11-07T23:11:29.694Z,62.6817,-152.0096,0,1.3,ml,,,,0.83,ak,ak20334889,2018-11-07T23:14:12.843Z,"105km WNW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-07T23:09:00.640Z,37.4558333,-121.8156667,6.07,1.01,md,13,91,0.01335,0.08,nc,nc73108191,2018-11-07T23:34:30.019Z,"9km ENE of Milpitas, CA",earthquake,0.31,0.32,0.097,13,reviewed,nc,nc
2018-11-07T22:17:05.995Z,38.6973,-117.0844,0,1.4,ml,5,194.01,0.632,0.2294,nn,nn00664652,2018-11-08T02:05:02.504Z,"71km N of Tonopah, Nevada",explosion,,0,0.06,2,reviewed,nn,nn
2018-11-07T22:15:47.928Z,38.3583,-115.8304,2.8,1.4,ml,6,152.66,0.193,0.0099,nn,nn00664648,2018-11-08T02:05:00.487Z,"50km ENE of Warm Springs, Nevada",earthquake,,7,0,1,reviewed,nn,nn
2018-11-07T21:29:41.232Z,61.8519,-157.685,10,1.6,ml,,,,0.46,ak,ak20334883,2018-11-07T21:37:29.313Z,"115km ESE of Holy Cross, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-07T21:24:39.261Z,39.2935,-114.9162,0,2,ml,8,97.51,0.262,0.826,nn,nn00664638,2018-11-08T02:04:54.058Z,"5km NNW of Ely, Nevada",explosion,,0,0.52,3,reviewed,nn,nn
2018-11-07T21:21:11.240Z,19.4034996,-155.2814941,0.61,1.75,ml,21,52,0.01097,0.09,hv,hv70678141,2018-11-07T21:26:56.110Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.24,0.27,9,automatic,hv,hv
2018-11-07T21:14:40.280Z,33.7828333,-118.8176667,-0.31,1.51,ml,19,104,0.3036,0.18,ci,ci38353504,2018-11-08T05:55:23.781Z,"25km S of Malibu, CA",earthquake,0.37,1.35,0.146,11,reviewed,ci,ci
2018-11-07T21:09:50.150Z,38.8346667,-122.79,1.82,1.11,md,29,58,0.003747,0.04,nc,nc73108176,2018-11-08T20:18:03.013Z,"6km WNW of Cobb, CA",earthquake,0.19,0.28,0.149,6,reviewed,nc,nc
2018-11-07T21:05:12.930Z,22.9114,122.5164,23.77,5,mb,,97,1.22,1.03,us,us1000hnz2,2018-11-08T21:30:31.040Z,"141km E of Taitung City, Taiwan",earthquake,5,4.9,0.055,106,reviewed,us,us
2018-11-07T21:03:49.610Z,18.3036,-65.8895,118,2.6,md,17,240,0.1666,0.21,pr,pr2018311005,2018-11-08T03:02:30.040Z,"3km ESE of Vieques, Puerto Rico",earthquake,1.73,0.8,0.47,17,reviewed,pr,pr
2018-11-07T20:34:44.080Z,37.325,-122.1068333,-0.26,1.48,md,9,99,0.01452,0.05,nc,nc73108171,2018-11-08T02:42:21.911Z,"3km S of Loyola, CA",quarry blast,0.46,31.61,0.187,7,reviewed,nc,nc
2018-11-07T20:25:45.840Z,19.4025002,-155.2411652,1.88,1.77,ml,25,111,0.01943,0.15,hv,hv70678081,2018-11-07T20:31:31.780Z,"3km S of Volcano, Hawaii",earthquake,0.26,0.33,0.25,9,automatic,hv,hv
2018-11-07T20:24:47.630Z,33.4883333,-116.792,5.6,1.13,ml,56,27,0.02497,0.16,ci,ci38353416,2018-11-07T21:17:44.840Z,"8km NE of Aguanga, CA",earthquake,0.13,0.43,0.103,26,reviewed,ci,ci
2018-11-07T20:19:39.659Z,38.2909,-118.7503,11.6,1.4,ml,13,62.93,0.197,0.1318,nn,nn00664633,2018-11-08T02:04:49.696Z,"28km SSW of Hawthorne, Nevada",earthquake,,1.5,0.27,5,reviewed,nn,nn
2018-11-07T20:05:03.860Z,46.0096667,-112.4711667,-2,1.71,ml,8,113,0.06,0.11,mb,mb80322394,2018-11-07T20:42:31.210Z,"4km E of Butte, Montana",quarry blast,0.63,31.61,0.228,8,reviewed,mb,mb
2018-11-07T20:02:47.650Z,36.0358333,-121.5781667,9.17,1.49,md,15,180,0.222,0.07,nc,nc73108151,2018-11-08T03:57:03.277Z,"2km NNW of Lopez Point, CA",earthquake,0.44,1.73,0.235,14,reviewed,nc,nc
2018-11-07T20:01:20.600Z,61.5177,-146.5131,19,2,ml,,,,0.73,ak,ak20334721,2018-11-07T20:30:33.431Z,"44km NNW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-07T19:57:57.650Z,34.9923333,-118.1876667,-1.18,1.51,ml,8,136,0.1181,0.19,ci,ci38353368,2018-11-07T21:09:14.503Z,"7km S of Mojave, CA",quarry blast,0.6,31.61,0.147,8,reviewed,ci,ci
2018-11-07T19:57:56.106Z,69.3341,-143.7307,0.9,2.9,ml,,,,0.94,ak,ak20334720,2018-11-07T20:10:54.108Z,"89km S of Kaktovik, Alaska",earthquake,,3.5,,,automatic,ak,ak
2018-11-07T19:24:19.310Z,33.9876667,-116.9303333,7.38,0.98,ml,35,64,0.0782,0.12,ci,ci38353256,2018-11-07T20:58:54.593Z,"8km NNE of Beaumont, CA",earthquake,0.18,0.74,0.159,19,reviewed,ci,ci
2018-11-07T19:20:50.799Z,69.301,-144.1033,0,2.7,ml,,,,1,ak,ak20334712,2018-11-07T19:30:45.514Z,"94km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-11-07T19:10:06.723Z,63.4817,-155.2277,8.2,2,ml,,,,1.28,ak,ak20334710,2018-11-07T19:14:49.929Z,"61km NNE of McGrath, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-07T19:01:46.600Z,38.8095016,-122.7959976,1.57,0.96,md,14,72,0.01254,0.05,nc,nc73108136,2018-11-07T19:35:02.961Z,"5km NW of The Geysers, CA",earthquake,0.33,0.47,0.08,4,automatic,nc,nc
2018-11-07T18:50:22.970Z,38.838665,-122.7558365,0.87,1.35,md,11,125,0.0137,0.03,nc,nc73108131,2018-11-07T20:16:03.209Z,"3km WNW of Cobb, CA",earthquake,0.29,0.64,0.08,3,automatic,nc,nc
2018-11-07T18:47:13.409Z,63.1768,-152.7433,8.6,1.4,ml,,,,0.55,ak,ak20334705,2018-11-07T18:50:25.771Z,"146km E of McGrath, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-07T18:37:10.010Z,33.8401667,-117.484,-0.62,1.48,ml,40,62,0.1133,0.19,ci,ci38353168,2018-11-07T20:45:06.361Z,"5km SE of Home Gardens, CA",quarry blast,0.26,31.61,0.181,23,reviewed,ci,ci
2018-11-07T18:36:11.370Z,-8.105,116.7771,10,4.8,mb,,66,2.623,0.85,us,us1000hnvh,2018-11-07T20:05:08.040Z,"27km NE of Belanting, Indonesia",earthquake,7.9,1.9,0.105,28,reviewed,us,us
2018-11-07T18:24:27.572Z,61.3092,-151.9523,86.1,2.7,ml,,,,0.48,ak,ak20334611,2018-11-07T18:37:02.739Z,"77km NNW of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-07T18:21:31.557Z,57.8587,-156.2154,135.5,2,ml,,,,0.78,ak,ak20334608,2018-11-07T18:26:01.937Z,"96km SSE of King Salmon, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-11-07T18:18:31.740Z,38.375,-118.9071,11.1,1.3,ml,11,74.27,0.339,0.1392,nn,nn00664622,2018-11-08T02:04:42.008Z,"29km SW of Hawthorne, Nevada",earthquake,,2.1,0.19,7,reviewed,nn,nn
2018-11-07T18:12:53.590Z,18.6623,-65.0905,26,2.84,md,6,335,0.9196,0.14,pr,pr2018311004,2018-11-07T19:05:25.600Z,"39km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.56,12.8,0.41,5,reviewed,pr,pr
2018-11-07T18:03:05.310Z,19.537,-68.4493,81,3.35,md,5,259,1.0253,0.17,pr,pr2018311003,2018-11-07T19:05:09.916Z,"87km NE of Miches, Dominican Republic",earthquake,6.47,10.35,0.01,4,reviewed,pr,pr
2018-11-07T17:43:20.720Z,38.8241667,-122.8578333,2.22,1.53,md,39,69,0.003456,0.05,nc,nc73108121,2018-11-08T20:31:03.098Z,"10km WNW of The Geysers, CA",earthquake,0.17,0.23,0.167,10,reviewed,nc,nc
2018-11-07T17:41:58.590Z,36.49,-121.0756667,6.91,1.71,md,27,71,0.07568,0.09,nc,nc73108116,2018-11-08T02:50:02.874Z,"8km SE of Pinnacles, CA",earthquake,0.22,0.7,0.327,24,reviewed,nc,nc
2018-11-07T17:41:23.180Z,33.629,-116.9143333,15.16,1.05,ml,40,30,0.05552,0.2,ci,ci38353024,2018-11-07T18:19:24.770Z,"13km S of Valle Vista, CA",earthquake,0.25,0.38,0.26,27,reviewed,ci,ci
2018-11-07T17:32:53.420Z,11.9773,-86.7785,65.46,4.6,mb,,123,0.546,0.75,us,us2000i848,2018-11-07T21:56:28.040Z,"29km W of Carlos Fonseca Amador, Nicaragua",earthquake,6.5,8.2,0.05,120,reviewed,us,us
2018-11-07T17:27:47.930Z,44.1221,82.5216,10,4.5,mb,,59,2.676,0.92,us,us2000i841,2018-11-07T21:12:37.040Z,"105km ENE of Yining Xian, China",earthquake,8.2,1.9,0.091,36,reviewed,us,us
2018-11-07T17:21:23.000Z,35.6695,-121.089,6.55,1.09,md,24,129,0.1537,0.05,nc,nc73108111,2018-11-08T03:09:56.814Z,"10km ENE of San Simeon, CA",earthquake,0.15,0.97,0.218,8,reviewed,nc,nc
2018-11-07T17:05:08.050Z,36.6756667,-121.3065,5.39,1.48,md,23,106,0.06501,0.07,nc,nc73108106,2018-11-08T02:40:03.821Z,"13km S of Tres Pinos, CA",earthquake,0.22,0.99,0.286,21,reviewed,nc,nc
2018-11-07T16:52:29.245Z,57.4699,-156.3938,108.3,2.8,ml,,,,0.76,ak,ak20334525,2018-11-07T17:05:55.578Z,"136km S of King Salmon, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-11-07T16:51:56.299Z,55.0022,-160.404,7.1,3.3,ml,,,,0.95,ak,ak20334524,2018-11-07T21:23:14.559Z,"37km S of Sand Point, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-11-07T16:01:22.250Z,33.2288333,-116.7353333,11.55,0.99,ml,42,30,0.07954,0.17,ci,ci38352920,2018-11-07T18:19:28.950Z,"3km ESE of Lake Henshaw, CA",earthquake,0.22,0.65,0.141,26,reviewed,ci,ci
2018-11-07T15:53:57.040Z,36.6853333,-121.3276667,5.2,0.97,md,14,149,0.07505,0.09,nc,nc73108101,2018-11-07T19:15:03.843Z,"12km S of Tres Pinos, CA",earthquake,0.46,1.55,0.31,12,reviewed,nc,nc
2018-11-07T15:41:05.050Z,33.6153333,-115.9516667,7.84,0.97,ml,21,105,0.05103,0.12,ci,ci38352904,2018-11-07T20:04:38.381Z,"10km N of North Shore, CA",earthquake,0.29,0.45,0.203,23,reviewed,ci,ci
2018-11-07T15:22:21.830Z,38.8338333,-122.8778333,1.78,1.34,md,39,63,0.006203,0.04,nc,nc73108096,2018-11-08T02:56:02.914Z,"12km WNW of The Geysers, CA",earthquake,0.16,0.19,0.152,9,reviewed,nc,nc
2018-11-07T15:12:31.640Z,18.1503,-68.0536,94,2.94,md,8,197,0.4895,0.33,pr,pr2018311002,2018-11-07T18:23:33.390Z,"60km SE of Punta Cana, Dominican Republic",earthquake,3.7,1.84,0.3,7,reviewed,pr,pr
2018-11-07T14:50:52.544Z,60.4312,-147.4482,11.6,1.8,ml,,,,0.66,ak,ak20334444,2018-11-07T14:56:19.449Z,"77km ESE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-07T14:45:16.930Z,63.5999,-150.6914,10.5,1.5,ml,,,,0.48,ak,ak20334443,2018-11-07T14:48:25.390Z,"89km WSW of Healy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-07T14:41:24.280Z,46.8981667,-112.5186667,13.67,1.69,ml,11,110,0.11,0.13,mb,mb80322319,2018-11-07T15:29:52.830Z,"13km ESE of Lincoln, Montana",earthquake,0.43,0.55,0.041,2,reviewed,mb,mb
2018-11-07T14:34:58.970Z,38.786,-122.7621667,0.6,1.23,md,33,61,0.01551,0.08,nc,nc73108086,2018-11-08T02:02:02.586Z,"1km NNW of The Geysers, CA",earthquake,0.16,0.34,0.097,8,reviewed,nc,nc
2018-11-07T14:20:01.230Z,33.499,-116.5118333,13.73,1.17,ml,64,60,0.0605,0.18,ci,ci38352848,2018-11-07T20:09:36.770Z,"16km ESE of Anza, CA",earthquake,0.15,0.25,0.148,35,reviewed,ci,ci
2018-11-07T14:13:11.430Z,33.5005,-116.505,13.93,1.03,ml,46,73,0.06086,0.13,ci,ci38352840,2018-11-07T19:28:10.960Z,"17km ESE of Anza, CA",earthquake,0.17,0.26,0.13,23,reviewed,ci,ci
2018-11-07T13:40:57.318Z,60.2395,-152.3429,91.2,1.9,ml,,,,0.63,ak,ak20334437,2018-11-07T13:45:15.174Z,"35km SE of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-07T13:32:34.150Z,19.166666,-155.4671631,29.37,1.8,md,41,94,0.01217,0.23,hv,hv70677586,2018-11-07T13:36:07.370Z,"4km SSE of Pahala, Hawaii",earthquake,0.65,1.18,0.17,3,automatic,hv,hv
2018-11-07T13:04:12.790Z,19.3753338,-155.0436707,1.88,1.92,ml,43,168,0.04008,0.29,hv,hv70677561,2018-11-07T13:09:57.100Z,"15km SSE of Fern Acres, Hawaii",earthquake,0.66,0.48,0.22,5,automatic,hv,hv
2018-11-07T12:59:26.354Z,61.0286,-151.8409,97.5,1.9,ml,,,,0.61,ak,ak20334368,2018-11-07T13:03:04.387Z,"48km NW of Nikiski, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-11-07T12:57:48.100Z,-55.6743,-26.8676,10,4.7,mb,,81,5.713,0.71,us,us2000i7zw,2018-11-07T13:17:56.040Z,"116km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,7.2,1.9,0.089,38,reviewed,us,us
2018-11-07T12:26:39.646Z,59.8448,-153.0718,93.8,2.4,ml,,,,0.65,ak,ak20334360,2018-11-07T12:45:28.040Z,"70km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-07T12:14:01.406Z,40.0173,-117.8702,2.5,1.9,ml,9,86.38,0.646,0.0994,nn,nn00664606,2018-11-08T02:04:33.536Z,"54km ESE of Lovelock, Nevada",earthquake,,7.4,0.15,4,reviewed,nn,nn
2018-11-07T11:54:44.450Z,35.8846667,-120.3096667,9.2,1.16,md,35,179,0.05504,0.06,nc,nc73107981,2018-11-07T21:26:02.615Z,"11km E of Parkfield, CA",earthquake,0.41,0.3,0.141,15,reviewed,nc,nc
2018-11-07T11:35:26.230Z,48.068,-27.7808,10,4.7,mb,,110,10.43,0.38,us,us2000i7yv,2018-11-07T13:27:08.040Z,"Northern Mid-Atlantic Ridge",earthquake,11.6,1.9,0.05,122,reviewed,us,us
2018-11-07T11:31:59.281Z,62.2041,-145.569,4.3,1.7,ml,,,,1.22,ak,ak20334355,2018-11-07T11:38:13.493Z,"10km N of Glennallen, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-07T10:55:13.810Z,20.1116667,-156.1241667,31.76,2.26,md,34,177,0.2224,0.13,hv,hv70677446,2018-11-07T19:34:23.190Z,"33km WSW of Hawi, Hawaii",earthquake,0.53,1.41,0.072,17,reviewed,hv,hv
2018-11-07T10:21:33.570Z,12.9818,-90.5422,10,4.7,mb,,140,1.455,0.85,us,us2000i7xq,2018-11-07T10:48:40.040Z,"102km SW of Acajutla, El Salvador",earthquake,6.1,1.9,0.029,371,reviewed,us,us
2018-11-07T10:13:40.630Z,37.1181667,-122.334,9.69,1.91,md,49,199,0.08088,0.11,nc,nc73107936,2018-11-08T03:24:03.070Z,"18km WNW of Bonny Doon, CA",earthquake,0.26,0.37,0.113,47,reviewed,nc,nc
2018-11-07T10:12:08.888Z,61.0213,-152.3852,5.9,2.7,ml,,,,0.73,ak,ak20334334,2018-11-07T22:12:37.260Z,"62km NNE of Redoubt Volcano, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-07T09:53:35.930Z,19.1499996,-155.4773407,31.93,1.82,md,39,166,0.1152,0.13,hv,hv70677396,2018-11-07T09:56:50.550Z,"6km S of Pahala, Hawaii",earthquake,0.65,1,0.19,6,automatic,hv,hv
2018-11-07T09:53:17.920Z,36.1515,-118.0688333,1.65,1.71,ml,21,109,0.1765,0.18,ci,ci38352640,2018-11-07T14:06:03.454Z,"16km SSW of Olancha, CA",earthquake,0.32,1.3,0.233,25,reviewed,ci,ci
2018-11-07T09:42:28.800Z,-2.9266,119.3907,26.43,5.3,mww,,40,2.104,1.06,us,us2000i7x0,2018-11-07T17:48:31.040Z,"2km NE of Mamasa, Indonesia",earthquake,6.1,3.7,0.073,18,reviewed,us,us
2018-11-07T09:37:21.150Z,18.3251,-68.28,82,2.96,md,8,228,0.2143,0.55,pr,pr2018311001,2018-11-07T11:48:02.572Z,"31km SSE of Punta Cana, Dominican Republic",earthquake,6.12,5.01,0.35,6,reviewed,pr,pr
2018-11-07T09:37:00.620Z,34.972,-118.72,6.97,1.19,ml,20,55,0.05844,0.1,ci,ci38352624,2018-11-07T18:01:04.892Z,"19km E of Grapevine, CA",earthquake,0.19,0.33,0.195,17,reviewed,ci,ci
2018-11-07T09:25:53.580Z,35.8913345,-120.3133316,6.99,1.81,md,26,175,0.04489,0.15,nc,nc73107896,2018-11-07T11:47:02.484Z,"11km E of Parkfield, CA",earthquake,0.69,0.65,0.22,10,automatic,nc,nc
2018-11-07T09:25:51.130Z,42.3696666666667,-121.934,12.45,1.98,ml,10,99,,0.23,uw,uw61502791,2018-11-07T16:46:21.330Z,"20km NW of Klamath Falls, Oregon",earthquake,0.52,2.63,0.15108523891132,9,reviewed,uw,uw
2018-11-07T09:21:41.408Z,60.1673,-140.9961,11.4,1.4,ml,,,,0.88,ak,ak20334266,2018-11-07T09:27:41.020Z,"80km E of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-07T09:12:30.795Z,61.1211,-159.1424,14.8,1.7,ml,,,,0.7,ak,ak20334262,2018-11-07T09:16:04.983Z,"124km SSE of Holy Cross, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-07T09:10:58.057Z,62.8776,-149.6242,82.5,1.4,ml,,,,0.38,ak,ak20334260,2018-11-07T09:13:53.758Z,"66km NNE of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2018-11-07T08:59:30.400Z,18.0015,-68.4425,76,3.17,md,12,246,0.516,0.53,pr,pr2018311000,2018-11-07T11:47:37.348Z,"45km SSE of Boca de Yuma, Dominican Republic",earthquake,6.22,6.21,0.35,8,reviewed,pr,pr
2018-11-07T08:59:30.150Z,33.1555,-115.737,5.56,1.17,ml,33,62,0.08176,0.19,ci,ci38352568,2018-11-07T18:16:18.670Z,"17km NW of Westmorland, CA",earthquake,0.27,0.62,0.152,19,reviewed,ci,ci
2018-11-07T08:52:58.420Z,61.8569,-157.6961,0,2,ml,,,,1.11,ak,ak20334254,2018-11-07T08:59:06.699Z,"115km ESE of Holy Cross, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-07T08:40:48.020Z,36.6855,-121.3196667,5.02,1.68,md,36,63,0.0746,0.07,nc,nc73107871,2018-11-08T02:30:02.752Z,"12km S of Tres Pinos, CA",earthquake,0.21,0.84,0.277,35,reviewed,nc,nc
2018-11-07T08:06:24.830Z,19.1755,-155.478,32.19,1.71,md,25,80,0.02499,0.1,hv,hv70677301,2018-11-07T19:59:57.270Z,"3km S of Pahala, Hawaii",earthquake,0.69,0.96,0.039,18,reviewed,hv,hv
2018-11-07T08:03:03.520Z,36.1671667,-120.1203333,8.78,1.73,md,27,183,0.1063,0.07,nc,nc73107861,2018-11-08T02:19:02.690Z,"4km SSW of Huron, CA",earthquake,0.72,0.66,0.192,12,reviewed,nc,nc
2018-11-07T08:01:28.400Z,19.1628333,-155.4788333,32.87,2,md,54,110,0.01744,0.11,hv,hv70677296,2018-11-07T19:48:01.950Z,"4km S of Pahala, Hawaii",earthquake,0.49,0.63,0.203,22,reviewed,hv,hv
2018-11-07T07:55:56.030Z,19.4050007,-155.2856598,-0.54,1.85,ml,19,37,0.01268,0.24,hv,hv70677281,2018-11-07T08:01:43.570Z,"5km WSW of Volcano, Hawaii",earthquake,0.2,0.27,0.36,8,automatic,hv,hv
2018-11-07T07:51:25.280Z,19.195,-155.332,41.79,1.93,md,52,173,0.07496,0.12,hv,hv70677276,2018-11-07T20:01:31.050Z,"15km E of Pahala, Hawaii",earthquake,0.56,0.46,0.121,27,reviewed,hv,hv
2018-11-07T07:51:19.850Z,38.8180008,-122.7965012,2.4,1.05,md,18,66,0.01189,0.02,nc,nc73107851,2018-11-07T08:06:03.144Z,"6km NW of The Geysers, CA",earthquake,0.27,0.52,0.04,4,automatic,nc,nc
2018-11-07T07:49:51.507Z,60.8856,-146.9088,22,1.6,ml,,,,1.08,ak,ak20334182,2018-11-07T07:54:36.229Z,"40km SW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-07T07:44:56.380Z,37.2582,-114.9365,0,1.3,ml,10,95.87,0.174,0.1435,nn,nn00664590,2018-11-08T02:04:26.681Z,"23km ESE of Alamo, Nevada",earthquake,,0,0.38,7,reviewed,nn,nn
2018-11-07T07:40:50.448Z,59.8935,-141.3913,15.2,1.4,ml,,,,0.37,ak,ak20334180,2018-11-07T07:48:12.808Z,"61km ESE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-07T07:21:37.290Z,33.5035,-116.8048333,3.64,1.88,ml,86,27,0.009607,0.21,ci,ci38352504,2018-11-07T18:48:08.990Z,"9km NE of Aguanga, CA",earthquake,0.14,0.35,0.171,25,reviewed,ci,ci
2018-11-07T07:04:09.400Z,38.8458328,-122.7698364,1,1.44,md,17,133,0.006055,0.03,nc,nc73107836,2018-11-07T09:44:02.714Z,"5km WNW of Cobb, CA",earthquake,0.24,0.32,0.05,4,automatic,nc,nc
2018-11-07T06:49:52.295Z,56.53,-156.0574,67.2,2.6,ml,,,,0.51,ak,ak20334167,2018-11-07T06:55:28.266Z,"83km NNW of Chirikof Island, Alaska",earthquake,,1.5,,,automatic,ak,ak
2018-11-07T06:45:30.609Z,69.6427,-143.4994,9.2,2.9,ml,,,,1.34,ak,ak20334164,2018-11-07T20:56:08.022Z,"54km S of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
